timestamp,ax,ay,az,label
2.594,-0.8792,-0.4894,-0.3505,resting
2.647,-0.8982,-0.3986,-0.4739,resting
2.706,-0.9244,-0.3254,-0.3881,resting
2.754,-0.8521,-0.3138,-0.2982,resting
2.807,-0.8478,-0.361,-0.3013,resting
2.868,-0.8691,-0.397,-0.4066,resting
2.919,-0.8762,-0.4185,-0.425,resting
2.975,-0.8359,-0.3857,-0.3607,resting
3.028,-0.8483,-0.3635,-0.3156,resting
3.078,-0.8872,-0.3147,-0.3434,resting
3.134,-0.8804,-0.3131,-0.4049,resting
3.187,-0.8022,-0.3558,-0.3555,resting
3.244,-0.8672,-0.3314,-0.3387,resting
3.297,-0.88,-0.3317,-0.3883,resting
3.351,-0.9167,-0.34,-0.3434,resting
3.405,-0.825,-0.3528,-0.3817,resting
3.458,-0.7889,-0.3848,-0.4364,resting
3.512,-0.8291,-0.4111,-0.3706,resting
3.565,-0.8405,-0.3849,-0.3748,resting
3.620,-0.9019,-0.345,-0.3802,resting
3.673,-0.7878,-0.3761,-0.3751,resting
3.727,-0.8748,-0.3833,-0.4198,resting
3.781,-0.8684,-0.3993,-0.4397,resting
3.835,-0.8142,-0.3809,-0.4047,resting
3.888,-0.8284,-0.3727,-0.4413,resting
3.941,-0.8125,-0.3601,-0.4452,resting
3.995,-0.8451,-0.3356,-0.425,resting
4.049,-0.8438,-0.3395,-0.432,resting
4.103,-0.8417,-0.3236,-0.4282,resting
4.157,-0.8503,-0.3059,-0.418,resting
4.210,-0.8528,-0.3184,-0.4126,resting
4.263,-0.8409,-0.317,-0.4219,resting
4.317,-0.8761,-0.3217,-0.4,resting
4.367,-0.8391,-0.3254,-0.3912,resting
4.425,-0.8186,-0.3301,-0.4102,resting
4.478,-0.8916,-0.3519,-0.382,resting
4.531,-0.8372,-0.3419,-0.3834,resting
4.584,-0.8777,-0.34,-0.3818,resting
4.638,-0.8458,-0.3682,-0.3577,resting
4.691,-0.8627,-0.3519,-0.3754,resting
4.744,-0.8364,-0.3571,-0.3732,resting
4.798,-0.8676,-0.3601,-0.3601,resting
4.851,-0.8406,-0.37,-0.3593,resting
4.906,-0.8634,-0.3706,-0.2872,resting
4.960,-0.9156,-0.4208,-0.2686,resting
5.005,-0.957,-0.2997,-0.423,resting
5.066,-0.8151,-0.3817,-0.3881,resting
5.121,-0.8252,-0.3524,-0.3224,resting
5.175,-0.7988,-0.3358,-0.392,resting
5.223,-0.88,-0.3027,-0.4014,resting
5.279,-0.8726,-0.307,-0.3914,resting
5.334,-0.8958,-0.297,-0.39,resting
5.387,-0.8485,-0.3265,-0.3722,resting
5.446,-0.8655,-0.3392,-0.3868,resting
5.497,-0.8771,-0.3179,-0.3774,resting
5.553,-0.8763,-0.3154,-0.3745,resting
5.604,-0.8743,-0.3289,-0.3708,resting
5.660,-0.86,-0.3186,-0.4116,resting
5.715,-0.8597,-0.3159,-0.349,resting
5.768,-0.8784,-0.3091,-0.3763,resting
5.822,-0.8774,-0.3213,-0.3741,resting
5.876,-0.8584,-0.3228,-0.3783,resting
5.928,-0.8787,-0.3173,-0.3739,resting
5.984,-0.8712,-0.3136,-0.3798,resting
6.034,-0.8674,-0.3212,-0.3788,resting
6.091,-0.868,-0.3203,-0.3781,resting
6.144,-0.8715,-0.3247,-0.3794,resting
6.193,-0.8578,-0.3253,-0.3826,resting
6.252,-0.8722,-0.3207,-0.3745,resting
6.306,-0.8849,-0.3308,-0.3794,resting
6.359,-0.8379,-0.3292,-0.4208,resting
6.413,-0.847,-0.3256,-0.3582,resting
6.467,-0.8652,-0.303,-0.3884,resting
6.523,-0.8839,-0.328,-0.3944,resting
6.576,-0.8331,-0.3497,-0.3846,resting
6.622,-0.8016,-0.3716,-0.3636,resting
6.682,-0.8781,-0.3708,-0.3473,resting
6.737,-0.9043,-0.3612,-0.3165,resting
6.790,-0.8966,-0.3489,-0.3419,resting
6.845,-0.8463,-0.3512,-0.3772,resting
6.899,-0.8348,-0.3912,-0.3584,resting
6.952,-0.8616,-0.403,-0.3124,resting
7.006,-0.9268,-0.3239,-0.3857,resting
7.059,-0.8748,-0.2883,-0.4255,resting
7.111,-0.808,-0.3422,-0.41,resting
7.167,-0.8177,-0.3401,-0.3759,resting
7.221,-0.8569,-0.3153,-0.4084,resting
7.269,-0.8783,-0.3308,-0.4104,resting
7.317,-0.8445,-0.3364,-0.3782,resting
7.381,-0.8533,-0.3595,-0.3535,resting
7.431,-0.8485,-0.3668,-0.3403,resting
7.489,-0.8914,-0.3512,-0.3356,resting
7.543,-0.8966,-0.3336,-0.3665,resting
7.596,-0.8496,-0.3525,-0.3821,resting
7.650,-0.8392,-0.3617,-0.3635,resting
7.703,-0.8585,-0.3551,-0.3748,resting
7.758,-0.8722,-0.3546,-0.3586,resting
7.811,-0.8596,-0.3513,-0.3427,resting
7.864,-0.8676,-0.3606,-0.3457,resting
7.918,-0.8805,-0.3704,-0.3303,resting
7.972,-0.902,-0.3566,-0.3375,resting
8.025,-0.8845,-0.2845,-0.4414,resting
8.078,-0.8156,-0.3282,-0.4,resting
8.131,-0.8298,-0.3367,-0.3583,resting
8.185,-0.8754,-0.3153,-0.4301,resting
8.239,-0.8274,-0.3558,-0.397,resting
8.293,-0.8236,-0.3829,-0.34,resting
8.347,-0.9159,-0.3466,-0.2804,resting
8.401,-0.922,-0.3434,-0.3187,resting
8.455,-0.8773,-0.3423,-0.3646,resting
8.508,-0.835,-0.3873,-0.3408,resting
8.561,-0.8756,-0.3488,-0.37,resting
8.614,-0.8833,-0.3275,-0.381,resting
8.666,-0.8522,-0.3091,-0.3928,resting
8.714,-0.8463,-0.3033,-0.395,resting
8.771,-0.8884,-0.3126,-0.3875,resting
8.821,-0.8334,-0.3627,-0.4106,resting
8.883,-0.8129,-0.374,-0.3685,resting
8.937,-0.879,-0.3452,-0.342,resting
8.988,-0.8965,-0.3124,-0.329,resting
9.045,-0.9003,-0.3363,-0.381,resting
9.089,-0.8484,-0.363,-0.3665,resting
9.153,-0.8666,-0.3481,-0.3451,resting
9.207,-0.8462,-0.3281,-0.4465,resting
9.257,-0.8525,-0.3253,-0.3835,resting
9.311,-0.8625,-0.3191,-0.3805,resting
9.363,-0.8378,-0.3408,-0.4064,resting
9.421,-0.8052,-0.4078,-0.3497,resting
9.473,-0.8584,-0.3932,-0.3347,resting
9.521,-0.9249,-0.3483,-0.2776,resting
9.584,-0.9323,-0.3538,-0.3368,resting
9.636,-0.8856,-0.2834,-0.4408,resting
9.692,-0.8684,-0.2942,-0.3666,resting
9.745,-0.8893,-0.2556,-0.3917,resting
9.800,-0.8539,-0.2712,-0.4814,resting
9.850,-0.8667,-0.2271,-0.3477,resting
9.904,-0.892,-0.2825,-0.4037,resting
9.962,-0.8198,-0.2838,-0.3947,resting
10.011,-0.7621,-0.3198,-0.3322,resting
10.071,-0.9447,-0.3851,-0.1809,resting
10.120,-1.0077,-0.3582,-0.3057,resting
10.178,-0.9205,-0.2408,-0.4399,resting
10.231,-0.8447,-0.3131,-0.2238,resting
10.285,-0.7787,-0.5632,-0.4108,resting
10.338,-0.8597,-0.4136,-0.4213,resting
10.393,-0.8352,-0.3378,-0.4385,resting
10.447,-0.7716,-0.4158,-0.4432,resting
10.498,-0.7794,-0.4841,-0.4446,resting
10.553,-0.7543,-0.4595,-0.4366,resting
10.608,-0.8491,-0.3621,-0.5197,resting
10.655,-0.821,-0.3739,-0.4617,resting
10.718,-0.8273,-0.3282,-0.4886,resting
10.768,-0.8914,-0.2616,-0.5214,resting
10.825,-0.8822,-0.2552,-0.5082,resting
10.879,-0.8429,-0.2148,-0.5955,resting
10.933,-0.7828,-0.2863,-0.5483,resting
10.987,-0.7339,-0.3037,-0.5393,resting
11.041,-0.7501,-0.3645,-0.4707,resting
11.095,-0.8005,-0.3224,-0.4564,resting
11.149,-0.8357,-0.2764,-0.3724,resting
11.200,-0.8683,-0.2886,-0.3826,resting
11.251,-0.7618,-0.3627,-0.3557,resting
11.307,-0.8461,-0.4449,-0.3309,resting
11.361,-1.0195,-0.3713,-0.3956,resting
11.413,-0.8717,-0.3,-0.4528,resting
11.469,-0.7943,-0.4138,-0.3484,resting
11.517,-0.8146,-0.4354,-0.3575,resting
11.576,-0.8248,-0.3774,-0.4348,resting
11.628,-0.9021,-0.3175,-0.4174,resting
11.684,-0.8557,-0.3398,-0.4287,resting
11.736,-0.8735,-0.3518,-0.4124,resting
11.791,-0.8507,-0.3298,-0.4486,resting
11.845,-0.8621,-0.3055,-0.4487,resting
11.897,-0.8173,-0.278,-0.4575,resting
11.952,-0.832,-0.2612,-0.4507,resting
12.007,-0.8163,-0.283,-0.4406,resting
12.056,-0.8842,-0.2698,-0.4403,resting
12.110,-0.8638,-0.2915,-0.434,resting
12.169,-0.8102,-0.3424,-0.3982,resting
12.221,-0.8494,-0.3099,-0.3207,resting
12.277,-0.7621,-0.3015,-0.3335,resting
12.330,-0.9805,-0.3448,-0.3472,resting
12.384,-0.9913,-0.3145,-0.3644,resting
12.437,-0.8907,-0.3695,-0.3977,resting
12.491,-0.8282,-0.3837,-0.4114,resting
12.545,-0.7936,-0.3655,-0.4194,resting
12.594,-0.8344,-0.3495,-0.444,resting
12.651,-0.8391,-0.2859,-0.4614,resting
12.707,-0.795,-0.2825,-0.4567,resting
12.761,-0.7638,-0.2587,-0.4871,resting
12.814,-0.7864,-0.3398,-0.3971,resting
12.868,-0.9059,-0.4019,-0.4725,resting
12.922,-0.7294,-0.3793,-0.4097,resting
12.975,-0.8685,-0.4333,-0.3727,resting
13.029,-0.9774,-0.3929,-0.3351,resting
13.083,-0.9697,-0.3612,-0.3298,resting
13.138,-0.8655,-0.2834,-0.3629,resting
13.191,-0.8778,-0.3507,-0.3892,resting
13.245,-0.8719,-0.2782,-0.3389,resting
13.298,-0.8292,-0.316,-0.322,resting
13.352,-0.7777,-0.364,-0.3696,resting
13.406,-0.8813,-0.3459,-0.2811,resting
13.459,-0.9452,-0.2659,-0.3484,resting
13.512,-0.9592,-0.2936,-0.301,resting
13.565,-0.976,-0.3005,-0.2676,resting
13.613,-0.8889,-0.3241,-0.351,resting
13.668,-0.8357,-0.3732,-0.3531,resting
13.718,-0.8416,-0.3785,-0.3182,resting
13.778,-0.8666,-0.3583,-0.3604,resting
13.832,-0.9349,-0.3263,-0.4012,resting
13.884,-0.7699,-0.4348,-0.4192,resting
13.936,-0.7325,-0.4192,-0.2993,resting
13.987,-0.8118,-0.3961,-0.5024,resting
14.045,-0.8213,-0.366,-0.3408,resting
14.096,-0.88,-0.4686,-0.3719,resting
14.146,-0.7561,-0.4568,-0.3953,resting
14.205,-0.8068,-0.4076,-0.3645,resting
14.259,-0.9191,-0.4592,-0.3708,resting
14.310,-0.8693,-0.4388,-0.402,resting
14.363,-0.8231,-0.4146,-0.3815,resting
14.413,-0.7622,-0.4211,-0.3412,resting
14.474,-0.8057,-0.4041,-0.3209,resting
14.524,-0.8932,-0.4092,-0.3008,resting
14.581,-0.8906,-0.3916,-0.2917,resting
14.634,-0.8282,-0.3846,-0.2963,resting
14.687,-0.8276,-0.3944,-0.2963,resting
14.741,-0.8777,-0.4048,-0.2865,resting
14.794,-0.8407,-0.3917,-0.2982,resting
