timestamp,ax,ay,az,label
0.168,-0.6836,-0.6106,-0.3478,walking
0.168,-0.7256,-0.5781,-0.3926,walking
0.168,-0.7064,-0.6006,-0.3925,walking
0.168,-0.8102,-0.4172,-0.3859,walking
0.168,-0.9401,-0.1094,-0.8417,walking
0.168,-0.7092,-0.4655,-0.7693,walking
0.174,-0.6487,-0.4999,-0.5864,walking
0.175,-0.5864,-0.3545,-0.4971,walking
0.175,-0.7694,-0.4005,-0.4752,walking
0.177,-0.6884,-0.4119,-0.4751,walking
0.177,-0.7572,-0.4799,-0.5226,walking
0.179,-0.7452,-0.4901,-0.519,walking
0.181,-0.6919,-0.5581,-0.4828,walking
0.181,-0.7708,-0.4609,-0.5065,walking
0.183,-0.7429,-0.4967,-0.5251,walking
0.184,-0.6987,-0.5465,-0.4889,walking
0.186,-0.6812,-0.5061,-0.571,walking
0.186,-0.6105,-0.574,-0.5372,walking
0.186,-0.6315,-0.5576,-0.5195,walking
0.188,-0.6892,-0.493,-0.5127,walking
0.188,-0.6825,-0.4946,-0.5394,walking
0.188,-0.6681,-0.453,-0.5283,walking
0.188,-0.6476,-0.4857,-0.5116,walking
0.188,-0.6119,-0.4985,-0.5281,walking
0.193,-0.6047,-0.5074,-0.5017,walking
0.195,-0.6459,-0.5032,-0.504,walking
0.195,-0.6743,-0.4989,-0.5717,walking
0.195,-0.7041,-0.4562,-0.5713,walking
0.195,-1.2256,-0.6028,-0.5415,walking
0.195,-0.8016,-0.1375,-0.5431,walking
0.199,-0.7,-0.3451,-0.134,walking
0.200,-0.9362,-0.6155,-0.2632,walking
0.200,-0.8098,-0.5354,-0.16,walking
0.201,-0.766,-0.5701,-0.2802,walking
0.201,-0.8389,-0.524,-0.2408,walking
0.201,-0.826,-0.436,-0.202,walking
0.201,-0.7947,-0.4597,-0.2639,walking
0.201,-0.8125,-0.4924,-0.2295,walking
0.204,-0.8009,-0.5461,-0.2627,walking
0.204,-0.8146,-0.5873,-0.3634,walking
0.205,-0.8054,-0.5333,-0.3202,walking
0.205,-0.6514,-0.6396,-0.3041,walking
0.205,-0.725,-0.526,-0.4486,walking
0.205,-0.7455,-0.6866,-0.1656,walking
0.208,-1.3066,-0.104,-0.3318,walking
0.209,-1.3651,-0.0712,-0.4115,walking
0.211,-0.9818,-0.2485,-0.2836,walking
0.212,-0.9388,-0.2729,-0.3843,walking
0.213,-0.8619,-0.1011,-0.2842,walking
0.214,-0.7432,-0.2192,-0.2279,walking
0.215,-0.6073,-0.2996,-0.3372,walking
0.215,-0.6271,-0.4471,-0.2704,walking
0.216,-0.917,-0.5612,-0.3676,walking
0.217,-1.075,-0.4469,-0.3282,walking
0.217,-0.9979,-0.3135,-0.2666,walking
0.218,-0.7687,-0.4526,-0.1458,walking
0.219,-0.853,-0.3093,-0.2443,walking
0.219,-0.7893,-0.4305,-0.267,walking
0.220,-0.843,-0.5929,-0.3604,walking
