timestamp,ax,ay,az,label
0.150,-0.9249,-0.2269,-0.1954,running
0.150,-0.9263,-0.1924,-0.2029,running
0.151,-0.985,-0.1929,-0.2239,running
0.152,-0.9624,-0.1637,-0.2002,running
0.152,-0.9608,-0.2408,-0.224,running
0.153,-0.9135,-0.1959,-0.2283,running
0.153,-0.9227,-0.2732,-0.2187,running
0.154,-0.9336,-0.2003,-0.256,running
0.155,-0.9286,-0.2528,-0.2589,running
0.155,-0.9636,-0.2095,-0.2827,running
0.156,-1.0024,-0.2261,-0.248,running
0.157,-0.9834,-0.1318,-0.1876,running
0.157,-0.9655,-0.1562,-0.1624,running
0.158,-0.9625,-0.1687,-0.1499,running
0.158,-0.948,-0.2157,-0.1576,running
0.159,-0.9354,-0.2195,-0.1694,running
0.160,-0.9384,-0.2303,-0.175,running
0.161,-0.9659,-0.2241,-0.1849,running
0.161,-0.972,-0.2169,-0.1724,running
0.162,-0.9775,-0.26,-0.1829,running
0.162,-0.9337,-0.2593,-0.1382,running
0.163,-0.9391,-0.2389,-0.1697,running
0.163,-0.9268,-0.3104,-0.2291,running
0.164,-0.9666,-0.2507,-0.1598,running
0.165,-0.9678,-0.1821,-0.1414,running
0.165,-0.9521,-0.2538,-0.1885,running
0.166,-0.9446,-0.2982,-0.1241,running
0.166,-0.9725,-0.1471,-0.059,running
0.167,-1.0416,0.0876,-0.0822,running
0.167,-1.0979,0.1095,-0.1797,running
0.168,-1.0753,0.0065,-0.08,running
0.168,-0.9456,-0.3052,-0.5305,running
0.169,-0.3177,-0.5565,-0.4708,running
0.170,-0.8387,-0.118,-0.3271,running
0.171,-1.223,0.0231,-0.2883,running
0.183,-1.5892,-0.0519,-0.4164,running
0.236,-1.4661,0.0197,-0.3176,running
0.289,-0.8109,-0.1038,-0.1115,running
0.342,-0.1606,-0.0883,-0.1023,running
0.396,0.3292,-0.2473,0.0392,running
0.449,-0.033,0.02,-0.1769,running
0.501,-1.8417,-0.0878,0.4109,running
0.554,-2.3063,-1.448,-0.3436,running
0.607,-1.7188,-0.1116,0.2528,running
0.660,-1.8002,-0.1036,0.1509,running
0.714,-0.5831,-0.1484,0.0656,running
0.769,0.2745,-0.3223,-0.3419,running
0.820,0.7291,-1.026,-0.4911,running
0.872,-0.1017,0.4203,-0.6211,running
0.930,-2.9781,-0.3971,0.5697,running
0.983,-2.1702,-0.0604,-0.4124,running
1.034,-1.7914,0.0096,-0.267,running
1.085,-0.7395,-0.3799,-0.1829,running
1.142,0.0535,-0.1392,0.1179,running
1.193,0.5132,-0.0486,-0.022,running
1.249,0.1558,-0.0499,-0.1987,running
1.300,-1.6995,0.6409,-0.239,running
1.350,-1.4775,-2.5243,-0.4698,running
1.407,-1.3693,-0.7687,-0.0801,running
